idshopi,id_variant,sku_variant,barcode_shopi,inventoryquantity_shopi,inventoryitemid,inventorylevelsid,id_products,title_shopi,tags_shopi,vendor_shopi,status_shopi,published_shopi,sku_shopi,sku,tags,sku.1,margen_db,costo_db,margen_comparacion_db,duplicate,pausa,precio,precio_comparacion
8545602666773,gid://shopify/ProductVariant/46227332923669,JP-007,JP-007,0,gid://shopify/InventoryItem/48281555108117,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281555108117,8545602666773,Lavamanos Plástico 60x40 cm Gris,['Lavamanos'],PAMO,ACTIVE,ACTIVE,JP-007,JP-007,MercadoLibre,JP-007,0.0,0,0.0,,,0.0,0.0
8585415655701,gid://shopify/ProductVariant/46367664701717,468966,64701717,-6,gid://shopify/InventoryItem/48422289244437,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48422289244437,8585415655701,Pedal+ Lavamanos 38x36 y Desague Push,"['grifería', 'Institucional', 'KIT', 'Pedal']",KIT,ACTIVE,ACTIVE,468966,468966,MercadoLibre,468966,0.0,0,0.0,,,0.0,0.0
8572469903637,gid://shopify/ProductVariant/46332474294549,468875,74294549,23,gid://shopify/InventoryItem/48387088875797,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48387088875797,8572469903637,Kit Institucional Pedal Corto Lavamanos 31x28- Desague Push,"['grifería', 'Institucional', 'KIT', 'Pedal']",KIT,ACTIVE,ACTIVE,468875,468875,MercadoLibre,468875,0.0,0,0.0,,,0.0,0.0
8545609777429,gid://shopify/ProductVariant/46227355926805,LCAP36,LCAP36,0,gid://shopify/InventoryItem/48281578111253,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281578111253,8545609777429,Lavamanos Acero Inoxidable 38X36 Cm Plataforma,"['Baños', 'Lavamanos']",PAMO,ACTIVE,ACTIVE,LCAP36,LCAP36,MercadoLibre,LCAP36,0.0,0,0.0,,,0.0,0.0
8545613250837,gid://shopify/ProductVariant/46227362218261,O14111031,7705361425600,1,gid://shopify/InventoryItem/48281584402709,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281584402709,8545613250837,SNT LAVAMANOS MILANO DE COLGAR BEIGE,[],PAMO,ACTIVE,ACTIVE,O14111031,O14111031,MercadoLibre,O14111031,0.0,0,0.0,,,0.0,0.0
8545548206357,gid://shopify/ProductVariant/46227191922965,1-101,0,215,gid://shopify/InventoryItem/48281414107413,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281414107413,8545548206357,"Acoflex Lavamanos 1/2"" 100 Cm",['Plomería'],Pamo,ACTIVE,ACTIVE,1-101,1-101,MercadoLibre,1-101,0.0,0,0.0,,,0.0,0.0
8552803926293,gid://shopify/ProductVariant/46259390546197,373507,373507,-8,gid://shopify/InventoryItem/48313691373845,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48313691373845,8552803926293,KIT Pedal/Lavamanos Acero 24X27/Dispensadores,"['grifería', 'Institucional', 'KIT', 'Pedal']",KIT,ACTIVE,ACTIVE,373507,373507,MercadoLibre,373507,0.0,0,0.0,,,0.0,0.0
8545617412373,gid://shopify/ProductVariant/46227374473493,POACE36,POACE36,-5,gid://shopify/InventoryItem/48281596657941,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281596657941,8545617412373,Lavamanos Poceta Acero Inoxidable 36 Cms,"['Acero', 'Baños', 'Lavamanos', 'Sobre Poner']",INDUBETT,ACTIVE,ACTIVE,POACE36,POACE36,MercadoLibre,POACE36,0.0,0,0.0,,,0.0,0.0
7602894307494,gid://shopify/ProductVariant/45117533258005,7138,7138,-2,gid://shopify/InventoryItem/47170378629397,gid://shopify/InventoryLevel/101436129446?inventory_item_id=47170378629397,7602894307494,Lavamanos Ovalado Blanco Lujoso,"['Baños', 'Lavamanos']",Pamo,ACTIVE,ACTIVE,7138,7138,MercadoLibre,7138,0.0,0,0.0,,,0.0,0.0
8545613218069,gid://shopify/ProductVariant/46227362185493,O14111001,7705361425570,27,gid://shopify/InventoryItem/48281584369941,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281584369941,8545613218069,Lavamanos Milano de Colgar Blanco,"['Baños', 'Lavamanos']",PAMO,ACTIVE,ACTIVE,O14111001,O14111001,MercadoLibre,O14111001,0.0,0,0.0,,,0.0,0.0
8572365046037,gid://shopify/ProductVariant/46332046508309,468873,46508309,-6,gid://shopify/InventoryItem/48386661351701,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48386661351701,8572365046037,Kit Institucional Pedal Lavamanos 31x28- Desague Push,"['grifería', 'Institucional', 'KIT', 'Pedal']",KIT,ACTIVE,ACTIVE,468873,468873,MercadoLibre,468873,0.0,0,0.0,,,0.0,0.0
8545609646357,gid://shopify/ProductVariant/46227353403669,LCAP28,LCAP28,32,gid://shopify/InventoryItem/48281575424277,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281575424277,8545609646357,Lavamanos En Acero 31 X 28 Con Plataforma De Grifería,"['Baños', 'Lavamanos']",PAMO,ACTIVE,ACTIVE,LCAP28,LCAP28,MercadoLibre,LCAP28,0.0,0,0.0,,,0.0,0.0
8545551253781,gid://shopify/ProductVariant/47926221046037,1601110D,7707180670551,6,gid://shopify/InventoryItem/49903446229269,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903446229269,8545551253781,Ducha Fusión Dirigible Sin Accesorios 110v,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,1601110D,1601110D,MercadoLibre,1601110D,0.0,0,0.0,,,0.0,0.0
8096225067285,gid://shopify/ProductVariant/47926220259605,SM-1601110,7707180671336,0,gid://shopify/InventoryItem/49903445442837,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903445442837,8096225067285,Ducha Eléctrica 120v (110v) Blanca S M Fusión,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,SM-1601110,SM-1601110,MercadoLibre,SM-1601110,0.0,0,0.0,,,0.0,0.0
8545551384853,gid://shopify/ProductVariant/47926220456213,1601220K,7707180670742,0,gid://shopify/InventoryItem/49903445639445,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903445639445,8545551384853,Ducha Eléctrica Dirigible Fusión 220V Blanco,"['Baños', 'Duchas', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,1601220K,1601220K,MercadoLibre,1601220K,0.0,0,0.0,,,0.0,0.0
8545551450389,gid://shopify/ProductVariant/47926221144341,1602110,7707180670797,0,gid://shopify/InventoryItem/49903446327573,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903446327573,8545551450389,Ducha Fusión Eléctrica  Beige 120V,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,1602110,1602110,MercadoLibre,1602110,0.0,0,0.0,,,0.0,0.0
8545549123861,gid://shopify/ProductVariant/47926220914965,1201220S,7707180676638,0,gid://shopify/InventoryItem/49903446098197,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903446098197,8545549123861,Ducha Eléctrica Victory 208V Blanca,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,1201220S,1201220S,MercadoLibre,1201220S,0.0,0,0.0,,,0.0,0.0
8545559740693,gid://shopify/ProductVariant/47926220718357,2801220,7707180673347,0,gid://shopify/InventoryItem/49903445901589,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903445901589,8545559740693,Ducha Eléctrica Fusión Dirigible 220V Blanco,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,2801220,2801220,MercadoLibre,2801220,0.0,0,0.0,,,0.0,0.0
8545559806229,gid://shopify/ProductVariant/47926221406485,2807110,7707766454070,0,gid://shopify/InventoryItem/49903446589717,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903446589717,8545559806229,Ducha Horizontal Lusso A 110v Negra,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,2807110,2807110,MercadoLibre,2807110,0.0,0,0.0,,,0.0,0.0
8545548370197,gid://shopify/ProductVariant/47926221603093,1101110,7707180679516,0,gid://shopify/InventoryItem/49903446786325,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903446786325,8545548370197,Ducha Premium Zent Blanca 110v,"['Baños', 'Duchas', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,1101110,1101110,MercadoLibre,1101110,0.0,0,0.0,,,0.0,0.0
8926086201621,gid://shopify/ProductVariant/47926221537557,1801110S-NF,7707180671312,-1,gid://shopify/InventoryItem/49903446720789,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903446720789,8926086201621,Ducha Maxi Zent Blanca Con Selector A 110v+ Niple Forte,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,1801110S-NF,1801110S-NF,MercadoLibre,1801110S-NF,0.0,0,0.0,,,0.0,0.0
8545623212309,gid://shopify/ProductVariant/47926220849429,SM-1603110,7707180671398,0,gid://shopify/InventoryItem/49903446032661,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903446032661,8545623212309,Ducha Eléctrica Mármol 120V,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,SM-1603110,SM-1603110,MercadoLibre,SM-1603110,0.0,0,0.0,,,0.0,0.0
8545612366101,gid://shopify/ProductVariant/47926272229653,NFB-01,7707180674573,1,gid://shopify/InventoryItem/49903497412885,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903497412885,8545612366101,Niple Forte Blanco 30 cm,"['BAÑOS', 'DUCHAS', 'Plomería', 'TUBOS']",BOCCHERINI,ACTIVE,ACTIVE,NFB-01,NFB-01,MercadoLibre,NFB-01,0.0,0,0.0,,,0.0,0.0
8951826448661,gid://shopify/ProductVariant/47957940076821,101684,101684,9,gid://shopify/InventoryItem/49935716712725,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935716712725,8951826448661,Vástago Metal Largo  Izquierdo Azul,"['Plomería', 'REPUESTOS', 'VÁSTAGOS Y CARTUCHOS']",GERFOR,ACTIVE,ACTIVE,101684,101684,MercadoLibre,101684,0.0,0,0.0,,,0.0,0.0
8545617608981,gid://shopify/ProductVariant/47953210966293,PR-6X4,PR-6X4,0,gid://shopify/InventoryItem/49930899718421,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49930899718421,8545617608981,Rejilla Aluminio 6x4 Plana Perforada,"['BAÑOS', 'COCINA', 'DESAGÜES', 'PLOMERÍA', 'Rejillas de piso']",FANALREJ,DRAFT,DRAFT,PR-6X4,PR-6X4,MercadoLibre,PR-6X4,0.0,0,0.0,,,0.0,0.0
8545549877525,gid://shopify/ProductVariant/46227195134229,1-306,7702217013066,-18,gid://shopify/InventoryItem/48281417318677,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281417318677,8545549877525,Acoflex Lavamanos1/2 60cm,['Plomería'],PAMO,ACTIVE,ACTIVE,1-306,1-306,MercadoLibre,1-306,0.0,0,0.0,,,0.0,0.0
8545587855637,gid://shopify/ProductVariant/46227287638293,AR-1003-1A,AR-1003-1A,15,gid://shopify/InventoryItem/48281509822741,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281509822741,8545587855637,Sensor Para Llave Cromado,"['Grifería Sensor', 'Institucional']",PAMO,ACTIVE,ACTIVE,AR-1003-1A,AR-1003-1A,MercadoLibre,AR-1003-1A,0.0,0,0.0,,,0.0,0.0
8545624162581,gid://shopify/ProductVariant/46227391414549,SS104-6,7701110483662,1,gid://shopify/InventoryItem/48281613730069,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281613730069,8545624162581,Taza Estilo Madera Plástica Forma De Flor. 8cm*8cm,"['Cocina', 'Utensilios de Cocina']",PAMO,ACTIVE,ACTIVE,SS104-6,SS104-6,MercadoLibre,SS104-6,0.0,0,0.0,,,0.0,0.0
8545616658709,gid://shopify/ProductVariant/46227373064469,PB300,PB300,3,gid://shopify/InventoryItem/48281595248917,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281595248917,8545616658709,"Brida Instalación de Sanitarios de 4"" - 10 Cms Larga","['Accesorios Baño', 'Baños']",PAMO,ACTIVE,ACTIVE,PB300,PB300,MercadoLibre,PB300,0.0,0,0.0,,,0.0,0.0
8545625932053,gid://shopify/ProductVariant/46227394920725,TB-1953-11S,7703231012271,26,gid://shopify/InventoryItem/48281617236245,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281617236245,8545625932053,"Canastilla 4"" Tipo Italiana Acero Inoxidable","['Canastilla', 'Desagües', 'Plomería']",PAMO,ACTIVE,ACTIVE,TB-1953-11S,TB-1953-11S,MercadoLibre,TB-1953-11S,0.0,0,0.0,,,0.0,0.0
8639705874709,gid://shopify/ProductVariant/47933520085269,1700R,,2,gid://shopify/InventoryItem/49911071015189,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49911071015189,8639705874709,Juego Accesorios Lujo Oro Rosa para Baño,"[""'ACCESORIOS DE BAÑO'"", ""'BAÑO'"", ""'BAÑOS'"", ""'JUEGO DE ACCESORIOS'"", ""'JUEGOS DE ACCESORIOS']"", ""['ACCESORIOS BAÑO'"", 'PAUSADO']",PAMO-1,ACTIVE,ACTIVE,1700R,1700R,MercadoLibre,1700R,0.0,0,0.0,,,0.0,0.0
8641865285909,gid://shopify/ProductVariant/46477579682069,CAN-002,CAN-002,1,gid://shopify/InventoryItem/48532339720469,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48532339720469,8641865285909,Canastilla de baño esquinera,"['Accesorios Baño', 'Baños']",Pamo,ACTIVE,ACTIVE,CAN-002,CAN-002,MercadoLibre,CAN-002,0.0,0,0.0,,,0.0,0.0
8545607876885,gid://shopify/ProductVariant/46227348029717,JY-74100JCD,JY-74100JCD,12,gid://shopify/InventoryItem/48281570214165,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281570214165,8545607876885,Kit Jabonera+soporte papel+Barra+Porta Cepillero,"['Accesorios Baño', 'Baños', 'Kit']",PAMO,ACTIVE,ACTIVE,JY-74100JCD,JY-74100JCD,MercadoLibre,JY-74100JCD,0.0,0,0.0,,,0.0,0.0
8639703023893,gid://shopify/ProductVariant/47933520019733,663-4,,2,gid://shopify/InventoryItem/49911070949653,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49911070949653,8639703023893,Kit por 4 Accesorios Para Baño Cromado,"[""'ACCESORIOS DE BAÑO'"", ""'BAÑO'"", ""'Baños'"", ""'JUEGO DE ACCESORIOS'"", ""'JUEGOS DE ACCESORIOS'"", ""'Kit Accesorio']"", ""['Accesorios Baño'"", 'PAUSADO']",PAMO-1,ACTIVE,ACTIVE,663-4,663-4,MercadoLibre,663-4,0.0,0,0.0,,,0.0,0.0
8577550057749,gid://shopify/ProductVariant/46343520616725,473226,20616725,8,gid://shopify/InventoryItem/48398141456661,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48398141456661,8577550057749,Kit  Accesorios en Aluminio 4 piezas,"['Accesorios Baño', 'Baños', 'Kit Accesorio']",Pamo,ACTIVE,ACTIVE,473226,473226,MercadoLibre,473226,0.0,0,0.0,,,0.0,0.0
8545607811349,gid://shopify/ProductVariant/46227347833109,JY-7000,JY-7000,0,gid://shopify/InventoryItem/48281570017557,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281570017557,8545607811349,Juego Accesorios 6 Piezas B/Redonda Porcelana,"['Accesorios Baño', 'Baños']",PAMO,ACTIVE,ACTIVE,JY-7000,JY-7000,MercadoLibre,JY-7000,0.0,0,0.0,,,0.0,0.0
8858216562965,gid://shopify/ProductVariant/47957936308501,BRA-03,BRA-03,11,gid://shopify/InventoryItem/49935712944405,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935712944405,8858216562965,Barra De Seguridad En Acero Inoxidable De 50cm x 32mm,"['Barras Seguridad', 'Institucional']",PAMO-3,ACTIVE,ACTIVE,BRA-03,BRA-03,MercadoLibre,BRA-03,0.0,0,0.0,,,0.0,0.0
8545588707605,gid://shopify/ProductVariant/47957934801173,BRA-01,7592032501219,12,gid://shopify/InventoryItem/49935711437077,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935711437077,8545588707605,Barra de Seguridad 30 Cm Cromada,"['Barras Seguridad', 'Institucional']",PAMO-3,ACTIVE,ACTIVE,BRA-01,BRA-01,MercadoLibre,BRA-01,0.0,0,0.0,,,0.0,0.0
8545588150549,gid://shopify/ProductVariant/47926218653973,B35,B35,0,gid://shopify/InventoryItem/49903443837205,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903443837205,8545588150549,Barra de Seguridad de Acero Inoxidable Cromado - 35 cm,"['Barras Seguridad', 'Institucional']",PAMO-2,ACTIVE,ACTIVE,B35,B35,MercadoLibre,B35,0.0,0,0.0,,,0.0,0.0
8545588838677,gid://shopify/ProductVariant/46227289473301,BS6111-30,BS6111-30,5,gid://shopify/InventoryItem/48281511657749,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281511657749,8545588838677,Barra Seguridad en Acero Inoxidable 30 cm,"['Barras Seguridad', 'Institucional']",PAMO-38,ACTIVE,ACTIVE,BS6111-30,BS6111-30,MercadoLibre,BS6111-30,0.0,0,0.0,,,0.0,0.0
8563431801109,gid://shopify/ProductVariant/46299706884373,473362,06884373,2,gid://shopify/InventoryItem/48354113814805,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48354113814805,8563431801109,Kit Bidet Sanitario Multifunción+Barra De  Seguridad 30Cm,"['Barras Seguridad', 'Institucional', 'KIT']",KIT,DRAFT,DRAFT,473362,473362,MercadoLibre,473362,0.0,0,0.0,,,0.0,0.0
8553889202453,gid://shopify/ProductVariant/46264330551573,S87791,30551573,9,gid://shopify/InventoryItem/48318638981397,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48318638981397,8553889202453,Barra Sanitaria de Acero Inoxidable 60x60x60 Cms,"['Barras Seguridad', 'Institucional']",PAMO-25,ACTIVE,ACTIVE,S87791,S87791,MercadoLibre,S87791,0.0,0,0.0,,,0.0,0.0
8545588248853,gid://shopify/ProductVariant/47926218719509,B45,B45,0,gid://shopify/InventoryItem/49903443902741,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903443902741,8545588248853,Barra de Seguridad de Acero Inoxidable Cromado - 45 cm,"['Barras Seguridad', 'Institucional']",PAMO-2,ACTIVE,ACTIVE,B45,B45,MercadoLibre,B45,0.0,0,0.0,,,0.0,0.0
8120320655637,gid://shopify/ProductVariant/47926273245461,YW325,7707180671800,0,gid://shopify/InventoryItem/49903498428693,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903498428693,8120320655637,Portarollo Ventosa Súper Adherente,"['Accesorios Baño', 'Baños', 'Porta Papel']",BOCCHERINI,ACTIVE,ACTIVE,YW325,YW325,MercadoLibre,YW325,0.0,0,0.0,,,0.0,0.0
7602900238502,gid://shopify/ProductVariant/47953209000213,31-024-99,031-024-990,0,gid://shopify/InventoryItem/49930897752341,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49930897752341,7602900238502,Porta Rollo Base Cuadrada Tamesis Escolonada,"['Accesorios Baño', 'Baños', 'PORTA PAPEL']",ELASTOMEROS,ACTIVE,ACTIVE,31-024-99,31-024-99,MercadoLibre,31-024-99,0.0,0,0.0,,,0.0,0.0
8545586086165,gid://shopify/ProductVariant/46227280068885,ACCLAGBL02,ACCLAGBL02,44,gid://shopify/InventoryItem/48281502253333,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281502253333,8545586086165,Porta Rollo Porcelana Blanco,"['Accesorios Baño', 'Baños']",PAMO,ACTIVE,ACTIVE,ACCLAGBL02,ACCLAGBL02,MercadoLibre,ACCLAGBL02,0.0,0,0.0,,,0.0,0.0
8545616494869,gid://shopify/ProductVariant/46227372769557,PAPELERAM-907C,PAPELERAM-907C,27,gid://shopify/InventoryItem/48281594954005,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281594954005,8545616494869,Porta Papel Metálico Cuadrado  Cromado,"['Accesorios Baño', 'Baños']",PAMO,ACTIVE,ACTIVE,PAPELERAM-907C,PAPELERAM-907C,MercadoLibre,PAPELERAM-907C,0.0,0,0.0,,,0.0,0.0
8545600241941,gid://shopify/ProductVariant/46227317063957,HS-2143,HS-2143,0,gid://shopify/InventoryItem/48281539248405,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281539248405,8545600241941,Pico Delgado Llave Lavamanos Punta Curva,"['Accesorios Baño', 'Baños']",PAMO,ACTIVE,ACTIVE,HS-2143,HS-2143,MercadoLibre,HS-2143,0.0,0,0.0,,,0.0,0.0
8545591853333,gid://shopify/ProductVariant/47953212965141,DAM-L58,DAM-L58,0,gid://shopify/InventoryItem/49930901684501,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49930901684501,8545591853333,Porta Vaso Cuadrado Zinc Cromado,"['Accesorios Baño', 'Baños', 'CEPILLERO']",FAUCET,DRAFT,DRAFT,DAM-L58,DAM-L58,MercadoLibre,DAM-L58,0.0,0,0.0,,,0.0,0.0
8964988666133,gid://shopify/ProductVariant/47788341723413,KL6038881,7704372075279,3,gid://shopify/InventoryItem/49764913578261,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49764913578261,8964988666133,Cepillera Kalmia de Lujo,"['Accesorios Baño', 'Baños']",Pamo,ACTIVE,ACTIVE,KL6038881,KL6038881,MercadoLibre,KL6038881,0.0,0,0.0,,,0.0,0.0
8545626292501,gid://shopify/ProductVariant/46227395477781,TO6020001,7706157677197,-3,gid://shopify/InventoryItem/48281617793301,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281617793301,8545626292501,Cepillera Baño Acero Inoxidable Cromado,"['Accesorios Baño', 'Baños']",PAMO,ACTIVE,ACTIVE,TO6020001,TO6020001,MercadoLibre,TO6020001,0.0,0,0.0,,,0.0,0.0
8545607352597,gid://shopify/ProductVariant/46227346620693,JY-04,JY-04,11,gid://shopify/InventoryItem/48281568805141,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281568805141,8545607352597,Vaso Cepillera  En Cristal Transparente,"['Accesorios Baño', 'Baños', 'Cepillero']",PAMO,ACTIVE,ACTIVE,JY-04,JY-04,MercadoLibre,JY-04,0.0,0,0.0,,,0.0,0.0
8641656455445,gid://shopify/ProductVariant/46476664340757,16165386,7706829723795,2,gid://shopify/InventoryItem/48531423658261,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48531423658261,8641656455445,Regadera Ducha Negra,"['Baño', 'Baños', 'Duchas', 'Regadera']",UNITEC,ACTIVE,ACTIVE,16165386,16165386,MercadoLibre,16165386,0.0,0,0.0,,,0.0,0.0
8545621410069,gid://shopify/ProductVariant/46227384041749,REG_IND_25CM,REG_IND_25CM,0,gid://shopify/InventoryItem/48281606357269,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281606357269,8545621410069,Regadera Bronce 25cm,"['Baños', 'Regadera']",PAMO,ACTIVE,ACTIVE,REG_IND_25CM,REG_IND_25CM,MercadoLibre,REG_IND_25CM,0.0,0,0.0,,,0.0,0.0
8545621442837,gid://shopify/ProductVariant/46227384074517,REG_IND_30CM,REG_IND_30CM,1,gid://shopify/InventoryItem/48281606390037,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281606390037,8545621442837,Regadera Bronce 30cm,"['Baños', 'Duchas']",PAMO,ACTIVE,ACTIVE,REG_IND_30CM,REG_IND_30CM,MercadoLibre,REG_IND_30CM,0.0,0,0.0,,,0.0,0.0
8545625243925,gid://shopify/ProductVariant/46227393806613,T-002,T-002,46,gid://shopify/InventoryItem/48281616122133,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281616122133,8545625243925,Tapahueco Cromado x2 Unidades,['Grifería Cocinas'],PAMO,ACTIVE,ACTIVE,T-002,T-002,MercadoLibre,T-002,0.0,0,0.0,,,0.0,0.0
8639649841429,gid://shopify/ProductVariant/47933557014805,F30080-MB,,1,gid://shopify/InventoryItem/49911107944725,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49911107944725,8639649841429,Llave Pared Escualizable Acero 304 Negro,"['agua fría', 'Cocina', 'Grifería Cocinas']",PAMO-1,ACTIVE,ACTIVE,F30080-MB,F30080-MB,MercadoLibre,F30080-MB,0.0,0,0.0,,,0.0,0.0
8545625407765,gid://shopify/ProductVariant/46227393970453,T339,T339,3,gid://shopify/InventoryItem/48281616285973,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281616285973,8545625407765,Grifería Sensor Cromada,"['Baños', 'Grifería Lavamanos']",PAMO,ACTIVE,ACTIVE,T339,T339,MercadoLibre,T339,0.0,0,0.0,,,0.0,0.0
8545587233045,gid://shopify/ProductVariant/46227285672213,AL6020001,7706157042933,5,gid://shopify/InventoryItem/48281506939157,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281506939157,8545587233045,Perchero OBI Cromado,"['Accesorios Baño', 'Baños']",PAMO,ACTIVE,ACTIVE,AL6020001,AL6020001,MercadoLibre,AL6020001,0.0,0,0.0,,,0.0,0.0
8639694242069,gid://shopify/ProductVariant/48075626086677,LT6045,,0,gid://shopify/InventoryItem/50054675333397,gid://shopify/InventoryLevel/101436129446?inventory_item_id=50054675333397,8639694242069,Lavaplatos Lujo Acero Inoxidable 304 Alta Calidad,"['COCINA', 'LAVAPLATOS', 'Lujo', 'SENCILLO']",PAMO-1,ACTIVE,ACTIVE,LT6045,LT6045,MercadoLibre,LT6045,0.0,0,0.0,,,0.0,0.0
8562455970069,gid://shopify/ProductVariant/46296233083157,390390,390390,26,gid://shopify/InventoryItem/48350637293845,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48350637293845,8562455970069,Lavaplatos 53x43cms Acero Inoxidable,"['Cocina', 'LAVAPLATOS', 'Sencillo']",KIT,ACTIVE,ACTIVE,390390,390390,MercadoLibre,390390,0.0,0,0.0,,,0.0,0.0
8858217578773,gid://shopify/ProductVariant/47957936406805,FIL-C100,FIL-C100,1,gid://shopify/InventoryItem/49935713042709,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935713042709,8858217578773,Grifería Lavaplatos Con Filtro Manilla Cruz Plástico Cromado,"['Bimando', 'Cocina', 'GRIFERÍA COCINA', 'Grifería Cocinas', 'SENCILLA']",FERMETAL,ACTIVE,ACTIVE,FIL-C100,FIL-C100,MercadoLibre,FIL-C100,0.0,0,0.0,,,0.0,0.0
8545544306965,gid://shopify/ProductVariant/46227183927573,01-0903-11,7703231003545,-1,gid://shopify/InventoryItem/48281406112021,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281406112021,8545544306965,"Grifería Mezclador Lavaplatos  8"" Helvetia","['Cocina', 'Grifería Cocinas', 'mezclador']",PAMO,ACTIVE,ACTIVE,01-0903-11,01-0903-11,MercadoLibre,01-0903-11,0.0,0,0.0,,,0.0,0.0
8046547435797,gid://shopify/ProductVariant/47926268887317,AG-6101N,7707180670087,2,gid://shopify/InventoryItem/49903494070549,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903494070549,8046547435797,Llave Con Sensor Electrónico Institucional De Lujo,"['grifería', 'Institucional', 'Sensor']",PAMO-2,ACTIVE,ACTIVE,AG-6101N,AG-6101N,MercadoLibre,AG-6101N,0.0,0,0.0,,,0.0,0.0
8614823002389,gid://shopify/ProductVariant/46426341966101,SMGRIFO,6972055220082,5,gid://shopify/InventoryItem/48481037254933,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48481037254933,8614823002389,Aireador Sensor Universal para Grifería,['Plomería'],Pamo,ACTIVE,ACTIVE,SMGRIFO,SMGRIFO,MercadoLibre,SMGRIFO,0.0,0,0.0,,,0.0,0.0
